date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea,acceptedTaxonID,taxonRank,organism_aggr,phylum,subphylum,class,order,family,subfamily,tribe,genus,species,taxa.notes,tolerance,FFG,FFG2
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,2,Hydropsyche sparna,pupa,pupa,1,0.5,HYDSPA,species,Hydropsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,NA,Hydropsyche,sparna,NA,6,cf,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,9e,Isonychia sp.,larva,forecoxal gills are is large tuft of filiments,1,0.5,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,9f,Isonychia sp.,larva,NA,1,0.5,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,2,Isonychia sp.,larva,forecoxal gills are is large tuft of filiments,1,0.5,ISOSP6,genus,Isonychia,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Isonychiidae,NA,NA,Isonychia,NA,NA,2,cf,prd
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,4,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",2,0.5,LEBSP1,genus,Lebertia,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Lebertia,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,12,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",1,0.5,LEBSP1,genus,Lebertia,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Lebertia,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,1,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",9,0.5,LEBSP1,genus,Lebertia,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Lebertiidae,NA,NA,Lebertia,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,9c,Leucrocuta sp.,larva,NA,6,0.5,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,1b,Leucrocuta sp.,larva,NA,7,0.5,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,1b,Leucrocuta sp.,larva,NA,2,0.5,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,1a,Leucrocuta sp.,larva,NA,2,0.5,LEUSP7,genus,Leucrocuta,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Leucrocuta,NA,NA,1,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,9c,Maccaffertium sp.,larva,NA,33,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,1b,Maccaffertium sp.,larva,NA,17,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,15a,Maccaffertium sp.,larva,NA,3,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,1a,Maccaffertium sp.,larva,NA,1,0.5,MACSP11,genus,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Maccaffertium,NA,NA,2,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,8,Neophylax sp.,larva,NA,26,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,6a,Neophylax sp.,larva,NA,26,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,4,Neophylax sp.,larva,NA,33,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,3,Neophylax sp.,larva,NA,35,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,3,Neophylax sp.,larva,NA,4,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,2a,Neophylax sp.,larva,NA,6,0.5,NEOSP13,genus,Neophylax,Arthropoda,Hexapoda,Insecta,Trichoptera,Thremmatidae,NA,NA,Neophylax,NA,"family name updated, formerly treated as a subfamily of Uenoidae",3,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,9,Optioservus sp.,NA,"no ridges, yellow lines: two long and one short (6 adults)(adults cg) 1 had its head fall over during cleaning process. 3 have the blue egg looking things on its underside",6,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,11,Optioservus sp.,NA,"no ridges, yellow lines: two long and one short (1 adults)(adults cg)",1,0.5,OPTSP,genus,Optioservus,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Optioservus,NA,NA,4,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,1,Orthocladiinae sp.,larva,"clear_midges (There is substantial damage to the head cavity, as well as the anal segments. Also the mandibles are missing) Orthocladiinae",1,0.5,ORTSP1,subfamily,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,NA,NA,NA,6,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,1,Orthocladius sp.,larva,"clear_midges (this little jerk does NOT have a ligula <U+0096> head is damaged and ligula may have been knocked off :( - BUT I sketched the phaerengyal complex and it's def a Tanypodinae. Unfortunately, without a ligula, I can't really be certain about much more than that... however, based on previous notes, this may belong to the genus Orthocladius<U+0096> phaerangeal complex appears similar to previously IDed midge AND fat first body segment suggests Orthocladius)",1,0.5,ORTSP3,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Orthocladius,NA,NA,6,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,9a,Perlesta sp.,larva,Type 3 (dark brown with light brown patterns on body),2,0.5,PERSP6,genus,Perlesta,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,Acroneuriinae,Acroneuriini,Perlesta,NA,NA,4,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,11a,Philopotamidae sp.,larva,NA,1,0.5,PHISP,family,Philopotamidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,NA,NA,NA,4,cf,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,2,Philopotamidae sp.,larva,NA,1,0.5,PHISP,family,Philopotamidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Philopotamidae,NA,NA,NA,NA,NA,4,cf,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,9,Plauditus sp.,larva,NA,1,0.5,PLASP17,genus,Plauditus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Plauditus,NA,NA,4,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,7,Polycentropodidae sp.,pupa,pupa; without a pupa key it can not be identified further,1,0.5,POLSP5,family,Polycentropodidae,Arthropoda,Hexapoda,Insecta,Trichoptera,Polycentropodidae,NA,NA,NA,NA,NA,6,cf,prd
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,11,Polypedilum sp.,larva,red_midges,1,0.5,POLSP13,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,NA,NA,6,sh,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,15,Prostoma sp.,adult,ribbon worm,1,0.5,PROSP37,genus,Prostoma,Nemertea,NA,Enopla,Hoplonemertea,Tetrastemmatidae,NA,NA,Prostoma,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,3,Psephenus sp.,larva,water penny beetles,2,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,6,Psephenus sp.,larva,water penny beetles,2,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,6,Psephenus sp.,larva,water penny beetles,3,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,14,Psephenus sp.,larva,water penny beetles,1,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,2,Psephenus sp.,larva,water penny beetles,2,0.5,PSESP12,genus,Psephenus,Arthropoda,Hexapoda,Insecta,Coleoptera,Psephenidae,Psepheninae,NA,Psephenus,NA,NA,4,scr,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,8,Pycnopsyche sp.,larva,NA,2,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,7,Pycnopsyche sp.,larva,NA,11,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,2,Pycnopsyche sp.,larva,NA,1,0.5,PYCSP1,genus,Pycnopsyche,Arthropoda,Hexapoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Pycnopsyche,NA,NA,4,sh,scr
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,10,Rheopelopia sp.,larva,clear_midges,4,0.5,RHESP,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Rheopelopia,NA,NA,4,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,8b,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head",1,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,3c,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head",1,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,4b,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head",1,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,3b,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head",9,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,5,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head. Has a brown ""H"" on its head",4,0.5,RHYSP3,genus,Rhyacophila,Arthropoda,Hexapoda,Insecta,Trichoptera,Rhyacophilidae,NA,NA,Rhyacophila,NA,NA,1,prd,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,5,segmented_worms,adult,(not a mature specimen <U+0096> mature specimen required for ID),1,0.5,OLISP,subclass,segmented_worms,Annelida,NA,Clitellata,segmented_worms,segmented_worms,NA,NA,NA,NA,Oligocheata is no longer a valid subclass because it is paraphyletic. The subclass is now Tubificata,7,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,1b,Siphlonurus sp.,larva,NA,2,0.5,SIPSP5,genus,Siphlonurus,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Siphlonuridae,NA,NA,Siphlonurus,NA,NA,4,cg,om
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,1,Sperchon sp.,adult,"iridescent yellow/green, longer tibia on palps, coxa 1 not fused, space btw coxa 2 and 3",5,0.5,SPESP4,genus,Sperchon,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchon,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,4,Sperchonopsis sp.,adult,"yellow legs, 2 red dots, white Y, bumpy back",2,0.5,SPESP5,genus,Sperchonopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchonopsis,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,12,Sperchonopsis sp.,adult,"yellow legs, 2 red dots, white Y, bumpy back",1,0.5,SPESP5,genus,Sperchonopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchonopsis,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,1,Sperchonopsis sp.,adult,"yellow legs, 2 red dots, white Y, bumpy back",5,0.5,SPESP5,genus,Sperchonopsis,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Sperchontidae,NA,NA,Sperchonopsis,NA,NA,8,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,1a,Stenacron interpunctatum,larva,"(gills pointed apically, last pair of gills reduced, gills on 6 similar to preceding pairs)",13,0.5,STEINT,species,Stenacron,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenacron,interpunctatum,NA,7,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,2,Stenelmis sp.,adult,(3 adults),3,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DM,01DRSU18,Lavender,DM,8,Stenelmis sp.,NA,"(? adults, ? larvae)",1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,9,Stenelmis sp.,adult,NA,8,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,9,Stenelmis sp.,larva,NA,3,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,4a,Stenelmis sp.,adult,(1 adults),1,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,11,Stenelmis sp.,adult,NA,4,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,11,Stenelmis sp.,larva,NA,7,0.5,STESP6,genus,Stenelmis,Arthropoda,Hexapoda,Insecta,Coleoptera,Elmidae,Elminae,Elmini,Stenelmis,NA,NA,5,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSR,01DRSU18,Lavender,DSR,1a,Stenonema femoratum,larva,"head round, large eyes, gills pointed",1,0.5,STEFEM,species,Stenonema,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Heptageniidae,NA,NA,Stenonema,femoratum,NA,7,scr,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DFR,01DRSU18,Lavender,DFR,5,Stylodrilus heringianus,adult,"2 appearingly simple pointed chaetae per segment (actually bifurcate <U+0096> just not obviously), no hair chaetae, no probiscus, pouched blood vessels, obviously everted penes",1,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSH,01DRSU18,Lavender,DSH,8,Stylodrilus heringianus,adult,"2 appearingly simple pointed chaetae per segment (actually bifurcate <U+0096> just not obviously), no hair chaetae, no probiscus, pouched blood vessels, obviously everted penes",2,0.5,STYHER,species,segmented_worms,Annelida,NA,Clitellata,Lumbriculida,Lumbriculidae,NA,NA,Stylodrilus,heringianus,NA,5,cg,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,7,Tipula sp.,larva,NA,2,0.5,TIPSP3,genus,Tipula,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Tipulinae,NA,Tipula,NA,NA,6,sh,cg
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,1,Torrenticola sp.,adult,"2 white spots, tear drop, flat",1,0.5,TORSP6,genus,Torrenticola,Arthropoda,Chelicerata,Arachnida,Trombidiformes,Torrenticolidae,NA,NA,Torrenticola,NA,NA,5,prd,NA
2018-05-29,2018,Summer,Downstream,01DRSU18.DSP,01DRSU18,Lavender,DSP,8,Xenochironomus sp.,larva,"(note brush-like structure extending past madibular region of head capsule, also not singular depressed median tooth, but that that mandible does not appear concave.. Also note habitat: this particular genus is known for munching on freshwater sponge!!!) It also doesn't exist in the NYS Division of Water document",10,0.5,XENSP,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Xenochironomus,NA,NA,4,prd,NA
2018-05-31,2018,Summer,Upstream,01URSU18.USH,01URSU18,Yellow,USH,5,Ablabesmyia sp.,larva,clear_midges,1,0.5,ABLSP,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,NA,NA,8,prd,cg
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,18,Acentrella turbida,larva,NA,6,0.5,ACETUR,species,Acentrella,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Acentrella,turbida,NA,4,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,15,Agapetus sp.,larva,NA,10,0.5,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.USH,01URSU18,Yellow,USH,8,Agapetus sp.,larva,"2 sclerites on mesonotum, no portable cases, pretty small, popularly described by lab mates as ""the donkey caddisfly""",3,0.5,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.USH,01URSU18,Yellow,USH,3b,Agapetus sp.,larva,NA,2,0.5,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,3a,Agapetus sp.,larva,NA,1,0.5,AGASP4,genus,Agapetus,Arthropoda,Hexapoda,Insecta,Trichoptera,Glossosomatidae,Agapetinae,NA,Agapetus,NA,NA,0,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,13,Alloperla sp.,larva,NA,2,0.5,ALLSP2,genus,Alloperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Chloroperlidae,Chloroperlinae,NA,Alloperla,NA,NA,0,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,3a,Alloperla sp.,larva,1 was ripped in half between thorax and abdomen. both halves returned to vial,2,0.5,ALLSP2,genus,Alloperla,Arthropoda,Hexapoda,Insecta,Plecoptera,Chloroperlidae,Chloroperlinae,NA,Alloperla,NA,NA,0,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.UFR,01URSU18,Yellow,UFR,4,Amphichaeta leydigi,adult,"no hair chaetae, five chaetae in seg III and two in seg IV",1,0.5,AMPLEY,species,segmented_worms,Annelida,NA,Clitellata,Tubificida,Naididae,Naidinae,NA,Amphichaeta,leydigi,NA,6,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,12,Antocha sp.,larva,NA,5,0.5,ANTSP9,genus,Antocha,Arthropoda,Hexapoda,Insecta,Diptera,Tipulidae,Limoniinae,Limoniini,Antocha,NA,NA,3,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,2,Apatania sp.,larva,NA,5,0.5,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,5,Apatania sp.,larva,NA,2,0.5,APASP2,genus,Apatania,Arthropoda,Hexapoda,Insecta,Trichoptera,Apataniidae,Apataniinae,Apataniini,Apatania,NA,NA,3,scr,cg
2018-05-31,2018,Summer,Upstream,01URSU18.UM,01URSU18,Yellow,UM,18,Baetis sp.,larva,NA,12,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,1c,Baetis sp.,larva,NA,1,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,3b,Baetis sp.,larva,NA,1,0.5,BAESP2,genus,Baetis,Arthropoda,Hexapoda,Insecta,Ephemeroptera,Baetidae,NA,NA,Baetis,NA,NA,4,cg,scr
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,7,Brillia sp.,larva,"clear_midges (very yellow body, with a seriously sall head compared to body, antenna match key perfectly)",1,0.5,BRISP,genus,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,Orthocladiinae,NA,Brillia,NA,NA,6,cg,NA
2018-05-31,2018,Summer,Upstream,01URSU18.UFR,01URSU18,Yellow,UFR,7,Chironomidae sp.,pupa,(1 pupae),1,0.5,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2018-05-31,2018,Summer,Upstream,01URSU18.USH,01URSU18,Yellow,USH,3b,Chironomidae sp.,larva,clear midge,1,0.5,CHISP2,family,midges,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,NA,NA,NA,NA,NA,6,cg,om
2018-05-31,2018,Summer,Upstream,01URSU18.USU,01URSU18,Yellow,USU,3a,Claassenia sp.,larva,Ab terga w/ more than 5 bristles. 3 ocelli; Occiput with distinctly elevated ridge,1,0.5,CLASP4,genus,Claassenia,Arthropoda,Hexapoda,Insecta,Plecoptera,Perlidae,NA,NA,Claassenia,NA,NA,3,prd,NA
