date,year,season,location,sampleID,sampleID.prefix,labelColor,microhabitat,vial,scientificName,stage,notes,number,benthicArea
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR21,Optioservus sp.,NA,NA,7,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR13,Psephenus sp.,larva,NA,16,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR12,Pycnopsyche sp.,larva,NA,10,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR02,Rhyacophila sp.,larva,"plain abdomen, brown & yellow head",2,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR03,Rhyacophila sp.,larva,"plain abdomen, solid head",2,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR16,segmented_worms,adult,NA,1,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR17,segmented_worms,adult,NA,2,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR19,Simulium sp.,larva,NA,2,8.1
2016-04-13,2016,Spring,Downstream,02DRSP16.NA,02DRSP16,Blue,NA,DR04,Stenelmis sp.,NA,NA,9,8.1
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR21,Acroneuria sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR29,Caecidotea sp.,adult,NA,1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR03,Chimarra sp.,larva,NA,3,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR10,Chironomidae sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR11,Chironomidae sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR10,Chironomidae sp.,larva,NA,5,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR17,Cultus sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR08,Dineutus sp.,NA,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR31,Epeorus vitreus,larva,NA,9,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR28,Ephemerella invaria,larva,NA,34,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR-set free,Faxonius virilis,adult,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR25,Girardia sp.,adult,"Balloons in ethanol, splotchy dark back.",2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR23,Hetaerina sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR22,Hydropsyche sp.,larva,NA,3,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR15,Hydropsyche sp.,larva,NA,6,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR30,Hydropsyche sp.,larva,NA,13,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR24,Isonychia sp.,larva,forecoxal gills are is large tuft of filiments,8,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR04,Isoperla sp.,larva,NA,45,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR19,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR33,Leucrocuta sp.,larva,NA,2,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR27,Maccaffertium sp.,larva,NA,18,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR14,Molannidae sp.,larva,NA,1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR07,Nemoura sp.,larva,NA,5,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR26,Neophylax sp.,larva,NA,4,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR09,Peltodytes sp.,adult,NA,1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR02,Psephenus sp.,larva,NA,19,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR18,Pycnopsyche sp.,larva,NA,9,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR32,Rhithrogena sp.,larva,NA,7,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR12,Rhyacophila sp.,larva,"plain abdomen, solid head",3,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR16,Rhyacophila sp.,larva,"striped abdomen, brown stripe down yellow head",1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR20,segmented_worms,adult,NA,1,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR17,Stenelmis sp.,NA,NA,4,6.6
2016-04-14,2016,Spring,Downstream,03DRSP16.NA,03DRSP16,Yellow,NA,DR05,Suwallia sp.,larva,NA,1,6.6
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR57,Ablabesmyia sp.,larva,clear_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR50,Acroneuria abnormis,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR01,Acroneuria lycorias,larva,NA,7,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR14,Antocha sp.,larva,other,15,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR25,Antocha sp.,pupa,pupa,3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR30,Apatania sp.,larva,tiny,2,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR43,Attenella sp.,larva,NA,2,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR12,Aulodrilus pluriseta,adult,"(upper tooth reduced in dorsal and ventral chaetae, very small worm, hair and chaetae)",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR51, DR 26",Cheumatopsyche sp.,larva,"solid brown head, no scale hairs, 1 pupa",6,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR31,Clinocera sp.,pupa,pupa,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR23,Cyrnellus sp.,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR37,40",Dannella sp.,larva,NA,8,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR36,Drunella sp.,larva,NA,3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR-set free, DR15",Faxonius virilis,adult,"1 large male, 2 small",3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR05,Ferrissia sp.,adult,limpets,3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR53,Hydropsyche betteni,larva,"Mostly brown head, has scale hairs, body fat",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR52, DR26",Hydropsyche bronta,larva,"Patterned head, no scale hairs, 2 pupa",3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR16, DR58",Hydropsyche morosa,larva,"Distinct spot pattern on head, no scale hairs, 1 pupa",7,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR54,Hydropsyche sparna,larva,"Light brown head with three light spots, no scale hairs,",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR10,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",7,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR45,Leucrocuta sp.,larva,NA,5,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR32,Leucrocuta sp.,larva,NA,26,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR03,Leuctra sp.,larva,non-bushy tail,3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR38,Maccaffertium sp.,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR34,Maccaffertium sp.,larva,NA,2,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR44,33A",Maccaffertium sp.,larva,NA,12,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR56,Macronychus glabratus,adult,"(1 adult, 0 larvae)",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR19,Mesovelia sp.,adult,"jumped around on water surface, fast and frisky",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR42,Microcylloepus sp.,larva,"riffle beetle (0 adults, 1 larvae), specimen missing",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR06,Microtendipes sp.,larva,red_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR27B,Microtendipes sp.,larva,red_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR21A,Monopelopia sp.,larva,red_midges,6,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR39,Neoleptophlebia sp.,larva,"(recently changed from Paraleptophlebia, has gills forked with tracheal branching at base)",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR08,Neophylax sp.,larva,"Type 1- cream/yellowish body, dark brown head",50,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR11,Nigronia sp.,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR55. DR33,Optioservus sp.,NA,"no ridges, yellow lines: two long and one short (5 adults, 1 larvae)",6,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR21B,Orthocladius sp.,larva,clear_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR41,Paraleptophlebia sp.,larva,"deep forked gill, trachea of gills without lateral branches, abdominal tergites mottled, legs pale with darker brown bands",1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR38,Perlesta sp.,larva,Type 1 (dark freckles),1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR27C,Phaenopsectra sp.,larva,red_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR48,Plauditus sp.,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR07,Psephenus sp.,larva,water penny beetles,36,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR02/18,Pycnopsyche sp.,larva,NA,11,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR24,Rhyacophila fuscula,larva,NA,3,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR29, 20, 13",Stenelmis sp.,adult,NA,28,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,"DR29, 20, 13",Stenelmis sp.,larva,NA,14,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR12,Stylodrilus heringianus,adult,"2 appearingly simple pointed chaetae per segment (actually bifurcate <U+0096> just not obviously), no hair chaetae, no probiscus, pouched blood vessels, obviously everted penes",4,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR17,Tanyderidae sp.,larva,NA,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR35,Teloganopsis deficiens,larva,NA,5,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR27A,Tribelos sp.,larva,red_midges,1,2.55
2016-06-02,2016,Summer,Downstream,01DRSU16.NA,01DRSU16,Orange,NA,DR28,Xenochironomus sp.,larva,red_midges,4,2.55
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR19,Acroneuria lycorias,larva,silky setae,3,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR33,Agapetus sp.,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR07,Antocha sp.,larva,NA,8,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR10,Antocha sp.,pupa,pupa,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,"UR20,32",Apatania sp.,larva,tiny,19,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR14,Cheumatopsyche sp.,larva,NA,4,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR18,Dannella sp.,larva,NA,4,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR17,Dolophilodes sp.,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR13,Drunella sp.,larva,NA,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR05,Ephemerella dorothea/excrucians,larva,NA,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR11,Hydropsyche bronta,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR26,Hydropsyche morosa,larva,NA,7,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR37,Hydropsyche sparna,larva,NA,4,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR09,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",3,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR28,Leucrocuta sp.,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,"UR29,30",Leucrocuta sp.,larva,NA,17,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR04,Lumbriculus variegatus,adult,"larger worm, unequally bifurcate chaetae, no permanently everted penes",2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR15,Maccaffertium sp.,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR35,Macronychus glabratus,adult,all adults,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR08-T2,Microtendipes sp.,larva,red_midges,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR08-T13,Monopelopia sp.,larva,red_midges,3,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR31,Neophylax sp.,larva,"Dark head, dark chloride epithelia",1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR01,Neophylax sp.,larva,light head,74,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR36,Optioservus sp.,adult,all adults,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR08-T14,Orthocladius sp.,larva,clear_midges,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR34,Paragnetina immarginata,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR02-T17,Paralauterborniella sp.,larva,red_midges,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR25,Perlesta sp.,larva,Type 2 (light freckles),2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR08-T12,Phaenopsectra sp.,larva,red_midges,4,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR02-T03,Procladius sp.,larva,red_midges,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR23,Psephenus sp.,larva,water penny beetles,3,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR06,Pseudocloeon frondale,larva,grasshopper-looking head,6,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR03,Pycnopsyche sp.,larva,NA,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,"UR12, UR22",Rhyacophila fuscula,larva,"1 green adult, 1 pupa",2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR24,Stenelmis sp.,adult,all adults,7,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR08-T15,Sublettea sp.,larva,clear_midges,2,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR16,Tanyderidae sp.,larva,NA,1,1.8
2016-06-03,2016,Summer,Upstream,01URSU16.NA,01URSU16,Orange,NA,UR27,Teloganopsis deficiens,larva,NA,1,1.8
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR41,Acentrella turbida,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR09,Acroneuria lycorias,larva,NA,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR50, DR04",Antocha sp.,larva,other,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR17,Apatania sp.,larva,tiny,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR48,Cheumatopsyche sp.,larva,NA,7,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR45,Chimarra sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR10,Conchapelopia sp.,larva,clear_midges,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR29,Dannella sp.,larva,NA,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR13,Dolophilodes sp.,larva,finger net + tube maker,4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR36,Drunella sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR37,Drunella sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR43,27",Ephemerella dorothea/excrucians,larva,NA,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR03,Faxonius virilis,adult,1 small,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR22,Ferrissia sp.,adult,limpets,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR02,Girardia sp.,adult,"Balloons in ethanol, splotchy dark back.",1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR20,Glossosomatidae sp.,pupa,Pupa,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR18,Hydropsyche bronta,larva,net spinners,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR07,DR56",Hydropsyche morosa,larva,net spinners,15,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR21, DR56",Hydropsyche sparna,larva,net spinners,4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T07,Lauterborniella agrayloides,larva,red_midges,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR24,Lebertia sp.,adult,"water mites, round soft body, coxa 1 fused Y, often blue legs",11,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR35,Leptoceridae sp.,larva,All white after preserving,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR39,Leucrocuta sp.,larva,NA,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR49,Leucrocuta sp.,larva,NA,22,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR19, 53",Leuctra sp.,larva,non-bushy tail,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR06,Lumbriculus variegatus,adult,"larger worm, unequally bifurcate chaetae, no permanently everted penes",1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR33,Maccaffertium sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR38,40",Maccaffertium sp.,larva,NA,4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T13,Monopelopia sp.,larva,red_midges,4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR14,Neophylax sp.,larva,"Type 1- cream/yellowish body, dark brown head",20,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR57,Neotrichia iridescens,larva,very small (2mm),1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR44. DR32,Optioservus sp.,NA,"no ridges, yellow lines: two long and one short(8 adults, 1 larvae)",9,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T14,Orthocladius sp.,larva,clear_midges,6,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,"DR05-T10, DR16-T10",Pagastia sp.,larva,clear_midges,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR52,Paragnetina immarginata,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T23,Paralimnophyes sp.,larva,clear_midges,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR54,Perlesta sp.,larva,Type 1 (dark freckles),4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR08,Perlesta sp.,larva,Type 2 (light freckles),1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T06,Phaenopsectra sp.,larva,red_midges,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR26,Plauditus sp.,larva,NA,9,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR23,Psephenus sp.,larva,water penny beetles,3,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR30,Pseudocloeon frondale,larva,grasshopper-looking head,4,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR51,Pycnopsyche sp.,larva,NA,2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR53,Rheopelopia sp.,larva,clear_midges,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR12,Rhyacophila fuscula,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR40,Simulium sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR28,Sperchon sp.,adult,"iridescent yellow/green, longer tibia on palps, coxa 1 not fused, space btw coxa 2 and 3",2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR11. DR15,Stenelmis sp.,adult,NA,30,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR11. DR15,Stenelmis sp.,larva,NA,9,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR16-T04,Stictochironomus sp.,larva,red_midges,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR06,Stylodrilus heringianus,adult,"2 appearingly simple pointed chaetae per segment (actually bifurcate <U+0096> just not obviously), no hair chaetae, no probiscus, pouched blood vessels, obviously everted penes",2,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR42,Teloganopsis deficiens,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR46,Wormaldia sp.,larva,NA,1,0.75
2016-06-06,2016,Summer,Downstream,02DRSU16.NA,02DRSU16,Blue,NA,DR05-T19,Xenochironomus sp.,larva,red_midges,3,0.75
2016-06-07,2016,Summer,Upstream,02URSU16.NA,02URSU16,Blue,NA,UR04,Acentrella turbida,larva,NA,1,1.5
